Inchkey,SMILES,LogD7.4,%C,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
GSHIVNXVDFLKOX-UHFFFAOYSA-P,O=C(N[C@H](C(=O)N[C@@H]1C[NH+](Cc2ccccc2)CCC1)C1CCCCC1)[C@@H]([NH2+]C)C,2.01,60.766987,74.915718,0,0,1,2,2,0,6,2,70,2,4,30,22,96.133591,1.3733369,0,0,24,0,0,40,0,4,2,0,0,1.5390805,-2.8226206,-0.5037365,0.58183676,2.8051424,-3.4712877,-0.46573371,0.59292001,2.8717358,-2.5998614,-0.38947535,0.68981451,3.0347819,48.284279,8,0.25,6,72,2,32,5,10,0.3125,64,0,21.346724,18.661068,15.76722,16.648054,14.562881,11.842206,8.3852644,9.4350882,3,0,0.67446059,15,2,-0.87676609,-0.3311615,0.079707265,3.0671549,-2.2517033,-0.31331345,0.13817409,3.0011361,-0.63588804,-0.21605732,0.14314717,3.2663112,3.7837172,42.223618,18.9335,0.86827862,-3.7564881,-0.29037651,0,5.0919571,12.257891,1.7972324,7.6368117,14,1.8882552,0.12883177,24.638672,12.888889,7.8284025,20.552668,10.680621,6.4568563,7.3171749,6,5,1,0,3.1989999,-4.37359,12.192184,0,1,18,1,3,12,1,0,0,4.4795356,-2.4795356,0.077848889,0.1395891,78.985489,107.82315,33.795998,20.383986,12.949531,12.949531,25.857038,53.552929,87.378456,0,0,0,27.133842,0.27378201,0.82830942,0.36509424,0.059441749,0.17169055,0.63490576,0.11224881,381.92001,168.33902,27.407623,79.163727,292.74472,51.7561,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,461.08374,0,0,0,461.08374,0,8,0,3,0,0,0.033333335,0.2633,57.156567,10.517568,59.670338,36.879158,7.5963712,32.897186,0,88.215919,132.07884,51.765594,11.80295,50.848747,18.01075,40.432297,15.131481,0,238.73434,47.396725,66.223206,79.25,0.37005648,6,3.67817,9.5302982,461.08374,617.6936,27.133842,0,5.6825762,17.047728,338.4241,25.899061,44.181568,416.60999,2666,43,148
XRMIXRTZNWULFX-UHFFFAOYSA-M,Brc1c(CC(=O)[O-])c(Nc2c(Cl)cccc2Cl)ccc1,1.87,99.807388,40.755138,0,0,2,3,0,2,12,0,29,1,1,20,16,55.049156,1.8982468,0,1,14,2,0,9,0,1,2,0,0,2.0119786,-2.3600085,-0.63549632,0.6440351,2.3204939,-2.4142971,-0.44070655,0.78396857,2.4769099,-2.0283217,-0.36456245,0.95728916,2.6610606,14.544863,4,0.19047619,12,30,1,21,2,4,0.19047619,17,0,14.698306,13.219453,7.6712084,8.9911995,9.4860706,7.2192631,4.1951408,5.7828231,0,0,0.99691832,9,-1,-0.84872508,-0.48817852,0.056024965,2.3261247,-1.4896435,-0.28763172,0.29669654,2.5297258,-0.45889533,-0.17022505,0.3742055,2.6745734,6.8501024,3.264456,1.3446006,5.0788269,5.078124,-5.8710117,0,8.184927,8.1182041,-0.9951759,14,9.3144817,1.0310162,0.0028829277,16.371881,7.3198571,4.25,15.52562,6.9212141,4.0099587,5.372807,3,1,1,0,5.1479998,-5.8554902,8.400238,0,1,12,1,2,4,0,0,0,0.87076497,-1.870765,0.15350874,0.29372069,40.892345,41.33136,8.6190128,0,0,0,0,94.853004,83.673698,0,0,0,0.13689101,27.133842,0.90806794,0.69376123,0.091932036,0.091932036,0.30623877,0,269.36942,205.79744,27.270733,27.270733,90.84272,0,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,296.64017,0,0,0,296.64017,0,5,0,2,0,0,0.44999999,3.7918701,42.683342,19.474758,23.862217,0,3.185575,21.92351,7.0012131,105.85911,0,129.76488,8.2597704,66.545563,0,3.0551045,10.186788,23.524246,124.72751,1.4640081,124.25138,52.16,0.48464775,5.3923173,3.0019913,8.3747129,296.64017,375.19724,27.133842,27.133842,0,5.6825762,240.34755,14.708499,32.816418,374.04099,795,30,100
VTLVHYIODZODFB-UHFFFAOYSA-N,O=C(Nc1c(C)cc2c(n(C3=Nc4c(C#N)cnn4C(NC4CC4)=C3)cc2)c1)C,2.6600001,99.969528,58.131065,0,0,3,4,4,0,14,0,48,2,6,29,16,75.477425,1.5724463,0,0,21,0,0,19,0,7,1,0,0,1.3125266,-2.356286,-0.5397706,0.62075466,2.7524135,-2.4890864,-0.49698815,0.66430002,2.7905078,-2.0326312,-0.37878156,0.80090064,3.0107219,28.988934,4,0.12121212,15,52,3,33,3,6,0.18181819,33,1,20.120592,16.099981,12.455666,14.137464,14.029208,9.483676,5.9592309,7.6454315,0,0,0.75475591,12,0,-0.83109248,-0.4422622,0.086597867,2.6544919,-1.1176596,-0.33612189,0.14597005,2.7451377,-0.47888955,-0.22028701,0.24130408,2.9698045,8.2240047,10.013125,5.3336296,3.3993139,3.3995032,-5.7743292,0,12.165811,11.131765,0.00048235015,14,10.316428,1.0042409,0.00028926329,20.877869,8.5014582,3.9756353,13.852595,5.5504804,2.5648129,2.6513295,8,2,1,0,2.7909999,-4.3323798,10.743,0,1,23,1,5,5,1,0,0,2.1746457,-2.1746457,0.10215083,0.14994089,106.72179,49.037785,53.508183,19.809576,12.949531,0,0,75.123558,0,0,27.163528,5.6825762,13.703812,0.13689101,0.91074908,0.33479357,0.053659376,0.08925093,0.66520643,0.03559155,331.36441,121.81036,19.523279,32.472809,242.02687,12.949531,0.5,1,0,0,0,0,1,0,0,0,1,0,363.83722,0,0,0,363.83722,0,6,0,5,0,0,0.34482759,3.1186039,18.01075,45.936127,27.844185,47.661102,6.37115,16.78553,0,112.04647,37.736813,71.736694,11.08444,23.862217,68.183556,18.01075,26.954865,30.14044,142.73827,7.5867038,66.652031,100.03,0.39679351,6.044394,3.4353805,9.4465952,363.83722,510.66971,46.413025,0,0,11.365152,220.99115,66.820724,57.778179,385.431,2163,48,164
SHBSNRYFHZBOOH-UHFFFAOYSA-O,O=C(OCc1c2C(OC(=O)C)CCn2c2C(=O)CC(=[N+]3CCCC3)C(=O)c12)NC,1.4,76.605644,59.315033,0,0,2,3,4,0,5,1,53,1,5,29,15,86.837463,1.6384426,0,0,20,0,0,24,0,3,6,0,0,1.5996883,-2.4637387,-0.47450998,0.3009463,2.7325072,-2.5598416,-0.38468978,0.33130372,2.7486475,-2.2442009,-0.23503962,0.53724736,2.9287057,38.520969,3,0.09375,5,56,5,32,3,6,0.1875,46,0,20.706377,16.578121,12.734204,13.430357,13.917923,9.8762093,5.7575836,6.5436769,1,1,0.78865188,11,1,-0.85926861,-0.42790583,-0.044144463,2.9126964,-1.1606226,-0.34142706,-0.018419165,2.9016187,-0.55772483,-0.22347151,0.12897469,3.1411996,7.9735508,18.679558,16.344709,0.88721037,0.50344813,-3.2262523,0,7.3142576,10.532789,0.89160198,7.9151497,14,1.4093843,0.06840124,22.203125,9.2403803,4.2165294,17.102922,7.0469909,3.1920035,4.1560044,9,1,1,0,0.59200001,-2.4793,10.34356,0,1,20,1,4,4,1,0,0,3.5778432,-2.5778432,0.10082827,0.13124064,143.03604,43.355095,57.052437,17.077532,6.6995511,23.167019,19.199511,8.701313,0,0,0,13.566921,43.204517,2.6406472,0.71279323,0.18033703,0.15729943,0.28720677,0.81966299,0.12990735,269.22241,68.113403,59.412086,108.47816,309.58719,49.066082,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,377.70056,0,0,0,377.70056,0,6,1,4,0,0,0.48275861,1.9967,18.01075,32.992256,45.861992,36.879158,59.609077,32.897186,0,0,81.942268,96.55407,10.08351,119.34773,1.8990928,18.01075,18.353294,0,114.83946,66.073227,66.223206,106.71,0.38828552,6,3.2995887,9.4684944,377.70056,510.27203,54.267685,0,0,5.6825762,235.77359,62.532112,59.95026,402.427,2050,49,158
WVTQEDQHWYJROA-UHFFFAOYSA-O,Clc1c(Nc2ccccc2)nc(Nc2ccc(OCC(O)C[NH+](C)C)cc2)nc1,2.25,96.99585,62.913826,0,0,2,3,4,0,18,1,54,3,7,29,20,88.819214,1.6448003,0,0,21,1,0,25,0,5,2,0,0,1.3412086,-2.6735976,-0.62605608,0.70198387,2.6671731,-3.4795201,-0.55827117,0.72402644,2.42869,-2.482156,-0.49986199,0.8043865,2.8438606,34.946175,9,0.29032257,18,56,0,31,6,9,0.29032257,38,0,20.639618,17.148849,12.765066,14.526733,13.991203,9.6877403,5.0872226,7.0075679,1,1,0.75123459,18,1,-0.88443899,-0.38432607,0.098650038,2.5533602,-2.2596354,-0.33908713,0.16492502,2.5982041,-0.63065439,-0.21605732,0.19004427,2.7975233,6.5466881,25.207026,13.487866,1.9747796,0.83400548,-3.391716,0,10.518146,11.59563,0.99390495,8.9489145,9.2962923,1.0983733,0.0096801966,23.658689,12.142772,8.2152777,18.342054,9.3227692,6.2621984,5.8965077,7,4,1,0,2.915,-4.8970098,11.52856,0,1,18,1,3,9,0,0,0,3.452163,-2.452163,0.10081565,0.15653864,13.399102,180.72595,46.525841,0,26.005747,0,8.6190128,73.529427,66.346657,0,0,11.638934,0,10.271297,0.87064767,0.37016791,0.050130717,0.12935235,0.62983209,0.079221621,380.52698,161.78632,21.910231,56.534992,275.27567,34.62476,0.5,1,0,0,0,0,1,0,0,0,1,0,437.06198,0,0,0,437.06198,0,9,0,3,0,0,0.58620691,2.5014,39.50943,69.59256,6.4686494,39.365837,0,65.794373,3.5006065,176.00302,0,54.13258,11.56709,3.1243138,69.956177,0,15.212684,45.762009,176.00302,39.365837,104.94302,83.739998,0.3796615,5.9541965,3.9421999,9.3744574,437.06198,552.31348,13.868908,0,0,11.365152,337.1507,26.872137,38.80098,414.91699,2786,39,144
ZKLHQVBOKHBSPT-UHFFFAOYSA-N,O=C(N)[C@@H](NC(=O)N1C(=O)N(CCC2CCOCC2)c2c1cccc2)C(C)(C)C,2.4000001,100,64.571793,0,0,2,4,4,0,6,0,59,2,6,29,18,91.630554,1.5530603,0,0,21,0,0,30,0,4,4,0,0,1.6848387,-2.7644241,-0.51798016,0.50239629,2.7270129,-2.8246398,-0.39444473,0.59485525,2.7774601,-2.5182343,-0.32655057,0.67080784,2.977318,41.546211,6,0.19354838,6,61,3,31,5,8,0.25806451,52,0,21.181435,17.311512,13.706742,14.612519,13.697396,10.08078,6.6294456,7.4965835,1,0,0.73384041,13,0,-0.82028013,-0.4147588,0.040798448,2.8610744,-1.3706414,-0.26166713,0.11546576,2.8858466,-0.53057873,-0.19079193,0.15545011,3.1155009,7.2923889,14.294734,6.8137579,2.2277567,2.2277567,-4.140202,0,7.0652699,11.180225,0,14,14,1,0,23.658689,10.08,5.6266351,18.224133,7.6873102,4.2594838,4.8308468,8,3,1,0,2.323,-3.8073001,10.924921,0,1,16,1,3,8,0,0,0,2.8336327,-2.8336327,0.11933222,0.13401151,119.87186,51.787575,3.1459606,25.857038,12.949531,0,34.881084,50.613747,80.752838,0,0,27.133842,13.566921,9.2917662,0.77242607,0.42191043,0.11630168,0.22757393,0.57808954,0.11127225,332.02902,181.35912,49.992531,97.823143,248.49306,47.830616,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,429.85217,0,0,0,429.85217,0,7,0,3,0,0,0.068965517,2.8592999,57.156567,14.918696,38.844074,60.292095,4.4107962,0,0,70.572739,56.605217,153.21597,11.07921,82.58654,0,28.670174,3.9819686,38.410683,127.17796,75.210793,99.978043,104.97,0.3796615,5.9541965,3.5087845,9.4401855,429.85217,548.47754,43.204517,0,0,23.425066,285.60846,47.830616,66.629585,402.495,2250,47,152
TUGFYSZEZJSWSD-UHFFFAOYSA-N,O(C)c1ccc(N2C(=O)C(C)(C)C2c2ncccc2)cc1,2.5999999,99.317192,45.726273,0,0,1,1,3,0,12,0,39,0,3,21,16,57.585167,1.4765428,0,0,17,0,0,18,0,2,2,0,0,1.6842395,-2.73072,-0.55709618,0.51939762,2.7694442,-2.753962,-0.47265667,0.63846278,2.7823553,-2.4741986,-0.36496285,0.73157603,3.0242894,25.851727,3,0.13043478,12,41,1,23,4,3,0.13043478,28,0,15.03517,12.407076,10.696153,12.043606,10.052878,6.9411073,4.9373927,6.4519253,1,1,0.7108506,11,0,-0.84008527,-0.38535577,-0.014919294,2.6246774,-0.99504042,-0.28035364,0.12326871,2.7110684,-0.53473759,-0.18873136,0.14239863,2.8939128,4.9190917,6.5996261,6.5996261,3.0208085,3.0281186,-4.0464072,0,7.5228691,8.230238,0.016976153,14,8.7627249,1.0898337,0.010207472,15.879017,6.2456746,2.8125,11.504176,4.4456611,1.9748284,2.4354129,4,0,1,0,2.3239999,-2.62834,8.2155247,0,1,16,1,3,3,0,0,0,1.5485952,-1.5485952,0.15267187,0.22466215,74.035439,69.488663,0,0,12.949531,0,0,111.02478,12.254904,0,0,0,19.249496,2.503756,0.88490206,0.48102745,0.072148524,0.11509794,0.51897258,0.042949416,266.80377,145.03293,21.753254,34.702785,156.47363,12.949531,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,301.50656,0,0,0,301.50656,0,6,0,3,0,0,0.61904764,3.2997999,14.124202,22.044313,23.862217,0,2.7567475,35.383869,0,140.71664,3.9819686,74.652206,8.1350002,23.862217,27.785418,3.1243138,11.982144,2.7567475,140.71664,5.2587838,102.0359,42.43,0.48250595,5.523562,3.1360569,8.5001841,301.50656,397.19034,21.753254,0,0,0,253.99147,12.949531,21.753254,282.34299,904,33,114
PCAVTEZGSYPHGB-UHFFFAOYSA-N,FCCn1c2c(c3C(C(=O)N(CCC)CCC)CCCc13)cccc2,2.98,100,59.855995,0,0,2,3,1,0,9,0,54,0,1,25,21,75.643814,1.4008113,0,0,21,0,1,29,0,2,1,0,0,1.8088645,-2.6933146,-0.50090182,0.41093421,2.6790013,-2.7117143,-0.39857754,0.50326103,2.7533617,-2.428638,-0.34352219,0.6154772,2.943419,37.824001,8,0.2962963,10,56,1,27,8,8,0.2962963,45,0,17.81119,15.431353,13.750712,14.656489,12.223075,9.6716051,7.5807157,8.7138739,1,1,0.68655795,11,0,-0.86213279,-0.36268684,-0.050520409,2.9226632,-0.96324271,-0.28004584,0.093298338,3.004396,-0.52663481,-0.18200189,0.12649307,3.1887577,2.4601092,7.8879504,7.8879504,4.071424,4.071424,-4.6815786,0,5.632133,9.993639,0,14,14,1,0,19.753086,9.2739229,3.9835391,15.812494,7.3505402,3.1339345,4.6492147,3,0,1,0,4.8800001,-3.66694,10.145825,0,1,15,1,3,7,1,0,0,1.7194372,-1.7194372,0.13434556,0.19875778,131.5654,47.315414,15.513619,0,12.949531,0,0,57.970009,74.260063,0,0,11.908636,13.566921,0,0.8947401,0.43201151,0.069786564,0.10525991,0.56798846,0.035473347,326.62451,157.70563,25.475557,38.425087,207.34396,12.949531,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,365.04959,0,0,0,365.04959,0,6,0,3,0,0,0.68000001,4.9456701,0,10.28219,23.862217,61.683006,5.9423227,18.868406,4.4107962,75.289841,75.473625,100.05172,10.0959,23.862217,19.983521,0,10.353119,4.7171016,183.35434,66.941788,66.652031,25.24,0.42433795,5.7548876,3.1947284,9.0323429,365.04959,501.7406,13.566921,0,0,0,316.54602,12.949531,13.566921,344.474,1389,43,128
GQJOVRAJLZZUTH-UHFFFAOYSA-O,O(c1ncnc2n(Cc3c(C)cccc3)ccc12)C1CC[NH+](Cc2ncsc2)CC1,3.9000001,96.996513,67.018616,0,0,2,3,3,0,20,1,56,0,3,30,21,87.348877,1.5598013,0,0,23,0,0,26,0,5,1,0,1,1.0887008,-2.7857368,-0.5216285,0.65915847,2.7896218,-3.4623663,-0.48031676,0.6692149,2.6357324,-2.5879142,-0.4330208,0.79639316,2.9816351,39.879383,6,0.17647059,21,60,0,34,3,6,0.17647059,39,0,20.338287,17.93799,14.016144,15.648053,14.759152,11.419788,6.2616372,7.8433366,0,0,0.73528934,17,1,-0.87625295,-0.35890496,0.092465416,2.8145316,-2.2514343,-0.29250565,0.16525933,2.8223672,-0.6300534,-0.19275573,0.200406,3.0403626,7.2093501,20.312759,14.53184,2.0805359,1.2385488,-4.3565121,0,10.284953,12.199931,0.98779547,8.8985701,10.570552,1.0722286,0.0076439437,21.82526,10.29244,5.3333335,17.40662,8.1407576,4.1936054,4.7234359,6,1,1,0,3.674,-5.5285001,12.208806,0,1,27,1,5,8,1,0,0,3.1625934,-2.1625934,0.11026186,0.15352474,77.19857,112.70923,49.885201,32.710148,0,0,8.6190128,54.14164,63.25058,0,0,11.365152,5.6825762,2.503756,0.93261707,0.3275649,0.046766516,0.067382917,0.6724351,0.020616399,389.89536,136.94371,19.551485,28.170498,281.12216,8.6190128,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,418.06586,0,0,0,418.06586,0,9,0,5,0,0,0.56666666,3.40362,14.124202,52.25568,6.4686494,36.879158,9.1278973,0,0,157.70728,37.736813,106.29746,11.83837,3.1243138,63.255569,0,20.411148,4.2882738,228.03497,36.879158,64.603706,57.27,0.38632196,6.0874629,3.848408,9.4807682,418.06586,571.96667,17.047728,0,0,0,323.16986,51.434368,17.047728,420.561,2826,44,162
YSSPGXCFFITNCE-UHFFFAOYSA-O,Clc1c([C@]2(O)C(=O)N(CC[NH+](CC)CC)c3c2c(C(F)(F)F)cc(C(=O)N)c3)cccc1,2.4000001,92.84491,64.280029,0,0,1,2,3,0,12,1,56,2,5,32,24,102.80062,1.8357253,0,0,22,1,3,24,0,3,3,0,0,2.0316508,-2.7242169,-0.51222736,0.65980989,2.7041159,-3.4933999,-0.45012969,0.63102692,2.6319246,-2.5191071,-0.41683498,0.74163526,2.9282434,34.821968,7,0.20588236,12,58,2,34,6,8,0.23529412,44,0,23.84457,18.348589,13.292529,14.68987,14.960798,10.52479,6.6462646,8.351737,1,0,0.83365089,11,1,-0.8816393,-0.38741803,0.06221268,2.9267309,-2.2596774,-0.33564216,0.18175684,2.9263017,-0.62949497,-0.18427008,0.15926306,3.1657829,6.0547891,25.320778,13.163106,2.9557607,1.4817972,-4.0375433,0,8.7764397,11.622717,0.97034013,8.5155792,14,1.1487429,0.017932681,26.602076,10.318048,5.0347223,21.336447,8.2133684,3.9864116,5.4763784,6,4,1,0,3.46576,-5.7396202,11.617661,0,1,16,1,3,7,1,0,0,3.8042223,-2.8042223,0.10984346,0.13226332,36.737682,121.39279,0,17.238026,23.273705,12.949531,17.664515,74.260063,66.346657,0,35.725906,0,27.133842,14.418659,0.78655463,0.48728466,0.092929222,0.21344535,0.51271534,0.12051613,351.70114,217.88513,41.552502,95.440254,229.25626,53.887749,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,447.14139,0,0,0,447.14139,0,6,0,3,0,0,0.53125,2.5878999,64.531044,10.517568,23.862217,73.758316,36.604515,0,11.260122,105.85911,0,153.43776,11.39114,50.848747,70.265564,10.88383,16.242907,35.653934,105.85911,84.275879,105.80067,88.07,0.35236704,6.0874629,3.2634687,9.7728605,447.14139,564.86353,27.133842,0,0,17.742489,329.27271,25.899061,58.443253,470.89899,2535,61,172
HXLFOHIDCPNVHE-UHFFFAOYSA-N,O=C(C)N1CCN(c2cc(OC)c(Nc3nc(c(C)cn3)-c3n4c(nc3)C=CC=C4)cc2)CC1,2.9000001,58.243771,71.307411,0,0,3,4,5,0,17,0,61,1,6,34,22,95.645126,1.5679529,0,0,25,0,0,27,0,7,2,0,0,1.1389744,-2.7240622,-0.53689045,0.60145378,2.6430652,-2.858784,-0.47403413,0.67681998,2.5511503,-2.4290028,-0.39643776,0.75554681,2.9305081,42.950588,6,0.15789473,17,65,3,38,2,6,0.15789473,45,0,23.656126,19.524357,15.52458,17.38854,16.529209,11.248918,6.1040592,8.0124388,0,0,0.73320466,18,0,-0.84777254,-0.40720767,0.028171394,2.7231257,-0.98685527,-0.32719782,0.093171462,2.8011293,-0.50318152,-0.1863887,0.16899134,3.0116348,10.490723,12.618073,10.308612,2.9979908,3.3949127,-6.0015888,0,12.815897,13.216693,0.64837754,14.352088,6.7354631,1.9441041,0.62254119,25.641273,11.588477,5.7969322,18.014021,8.0473518,3.9927497,4.2636814,9,1,1,0,1.50253,-4.4656601,12.898644,0,1,28,0,5,7,3,0,0,2.6840789,-2.6840789,0.082141913,0.12901755,179.35988,113.54926,19.809576,0,28.631105,0,0,82.230736,12.254904,0,0,17.18462,13.566921,2.503756,0.86807156,0.27231604,0.070893094,0.13192841,0.72768396,0.06103532,407.20435,127.74094,33.255295,61.886402,341.34982,28.631105,0.5,1,0,0,0,0,1,0,0,0,1,0,469.09076,0,0,0,469.09076,0,9,0,5,0,0,0.55882353,3.56672,14.124202,78.649529,23.862217,73.758316,5.513495,35.383869,0,128.15813,34.85754,79.308044,13.30977,23.862217,66.379883,3.1243138,10.756924,30.936834,122.64464,113.87463,102.0359,88.410004,0.34983629,6.2479277,3.9151387,9.8584967,469.09076,624.0249,33.118404,0,0,5.6825762,368.88809,39.821667,38.80098,457.53799,3823,57,184
RQQHKEIJFYJFJI-UHFFFAOYSA-O,Brc1cc(OC)c(OC)c(C(=O)NC[C@H]2[NH+](CC3CC3)CCC2)c1,1.8200001,96.074768,56.672619,0,0,1,2,3,0,6,1,50,1,4,24,18,78.167839,1.5633568,0,1,18,0,0,26,0,2,3,0,0,1.5160993,-2.6860449,-0.52917075,0.60063368,2.8874152,-3.48176,-0.46462408,0.59440809,2.8697793,-2.4804575,-0.34858462,0.71294087,3.0994887,36.483383,7,0.26923078,6,52,1,26,4,8,0.30769232,45,0,17.104084,15.947854,11.759149,12.405413,11.617723,9.4561272,5.4459419,6.1742344,1,0,0.82333201,12,1,-0.88154912,-0.38459536,0.076893546,2.8370416,-2.2588382,-0.30656898,0.14896941,2.7605021,-0.63327181,-0.20481624,0.15237187,3.0319905,4.0474749,21.531639,13.543981,0.94779587,-0.08463791,-2.2985058,0,4.7543206,9.6873856,0.98399526,8.788744,14,1.0855138,0.0096186399,18.781065,8.5895061,4.4114585,17.667051,8.0576649,4.1300788,5.9314656,5,2,1,0,3.0857401,-3.7767501,9.8071098,0,1,14,1,3,8,0,0,0,2.823909,-1.8239089,0.12347388,0.18981537,108.03862,105.7663,20.063,8.6190128,0,12.949531,8.6190128,41.912434,43.624847,0,0,0,13.566921,5.1444035,0.89063424,0.28305036,0.050804008,0.10936579,0.71694964,0.058561783,328.02423,104.2486,18.711325,40.279869,264.05548,21.568544,0.5,1,0,0,0,0,1,0,0,0,1,0,368.30408,0,0,0,368.30408,0,6,0,3,0,0,0.125,1.6533999,43.134842,5.2587838,3.9819686,55.318733,31.458588,73.822838,0,35.286369,75.473625,56.440948,9.60219,26.98653,21.999775,25.476652,17.6544,0,110.75999,60.577518,116.72183,52,0.43739632,5.7004399,3.405709,8.8743362,368.30408,483.79144,18.574432,0,0,5.6825762,300.97708,12.949531,24.25701,398.32098,1425,35,124
LCCDAYCGXSEETO-UHFFFAOYSA-N,O=C(NCCO)c1c2ncc(OC)cc2n(Cc2c(C)c(N(C)C)ncn2)c1,1.6,97.211288,58.449032,0,0,2,3,6,0,15,0,52,2,8,28,16,85.408478,1.6424707,0,0,19,0,0,24,0,6,3,0,0,1.6972187,-2.4714298,-0.52964234,0.46338338,2.4366565,-2.6729021,-0.47801882,0.56135172,2.4873471,-2.2028942,-0.31375182,0.66239053,2.7159874,37.690968,7,0.23333333,16,54,1,30,5,8,0.26666668,37,0,20.258783,16.4305,12.430721,13.568549,13.455928,8.8560162,3.7582538,4.7852583,0,0,0.74856913,13,0,-0.855753,-0.39452726,-0.048120301,2.6584237,-1.1614021,-0.38194543,-0.00045222839,2.7252641,-0.51344299,-0.19710094,0.12399374,2.9435284,11.468508,13.275721,9.9703035,1.472281,1.5005405,-3.8082526,0,9.3627014,10.724034,0.068782538,14,8.1447859,1.3506001,0.041847534,22.68,10.346939,5.2016006,16.498421,7.4312019,3.7019131,4.3786821,9,2,1,0,0.61706001,-1.49624,10.543164,0,1,16,1,3,7,1,0,0,2.7254777,-2.7254777,0.093797095,0.14429513,95.532913,120.14033,43.392426,8.6190128,10.324173,12.949531,0,77.479958,0,0,0,11.365152,19.249496,10.408187,0.84297282,0.28941154,0.10018737,0.1570272,0.71058846,0.056839831,345.16464,118.50279,41.022835,64.296539,290.95837,23.273705,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,409.46118,0,0,0,409.46118,0,7,0,3,0,0,0.5,1.24612,57.52018,57.514465,0,39.365837,32.990112,101.17825,0,73.145699,0,59.336941,10.6107,23.862217,88.640793,21.135065,14.371325,6.6161942,87.297005,44.624619,134.50426,105.4,0.38983503,5.9068904,3.4507012,9.3452721,409.46118,513.56647,33.118404,0,0,5.6825762,284.90506,48.930611,52.367901,384.44,2036,46,144
